"x" "y"
"630" 4042444.86954595 2949430.38964755
"631" 4042895.89137759 2949578.41733277
"632" 4042643.74441609 2949265.68296397
"633" 4042981.99465675 2949789.56440663
"634" 4044596.5147133 2949286.34213473
"635" 4044548.05169789 2949083.07921857
"636" 4049204.19999488 2949181.12095758
"637" 4049258.58846634 2949158.62281854
"638" 4049687.96986879 2949508.73316899
"639" 4049687.96986879 2949508.73316899
"640" 4033869.84954605 2948861.05077639
"641" 4033971.75062042 2948988.73580494
"642" 4033971.75062042 2948988.73580494
"643" 4034905.28894425 2948813.76555309
"644" 4034498.39520342 2948665.08496304
"645" 4034498.39520342 2948665.08496304
"646" 4036105.71731928 2948874.82154383
"647" 4036306.33475191 2948747.81226641
"648" 4035867.02411088 2949161.18427723
"649" 4035867.02411088 2949161.18427723
"650" 4036213.60273977 2949227.54674134
"651" 4053463.36617367 2961313.22417813
"652" 4053378.18155119 2961406.73820361
"653" 4053685.52393922 2961355.34343043
"654" 4039937.04437324 2948527.19925646
"655" 4040528.99456726 2948617.61807851
"656" 4042234.27173583 2948568.86038758
"657" 4042234.27173583 2948568.86038758
"658" 4042234.27173583 2948568.86038758
"659" 4042270.35196904 2948027.34076867
"660" 4042270.35196904 2948027.34076867
"661" 4043084.57140379 2948618.07326546
"662" 4044174.90750352 2949068.25245694
"663" 4043375.73389751 2948567.75999827
"664" 4044174.90750352 2949068.25245694
"665" 4043375.73389751 2948567.75999827
"666" 4036060.62680864 2947536.92032805
"667" 4036979.73406462 2948225.68948226
"668" 4036979.73406462 2948225.68948226
"669" 4038224.33083939 2947768.99797064
"670" 4038224.33083939 2947768.99797064
"671" 4037813.92675574 2947560.15007502
"672" 4039874.09603303 2947697.74167147
"673" 4040013.66765975 2947841.15956933
"674" 4039962.21226871 2947608.42619427
"675" 4040040.63782712 2948125.19931683
"676" 4040448.20058462 2948243.64281062
"677" 4040517.11835699 2947698.48327429
"678" 4040490.31470562 2948291.76027449
"679" 4042080.08517885 2947969.28507755
"680" 4042080.08517885 2947969.28507755
"681" 4041936.10446301 2947486.23482889
"682" 4041651.62218426 2947778.31921672
"683" 4041651.62218426 2947778.31921672
"684" 4042469.39470463 2947904.95687661
"685" 4042469.39470463 2947904.95687661
"686" 4042324.20958182 2948075.31172106
"687" 4042397.62486092 2947178.86969562
"688" 4042358.41772001 2947368.8429926
"689" 4042358.41772001 2947368.8429926
"690" 4043449.68094198 2947868.52642307
"691" 4045177.45187626 2947047.17565528
"692" 4045407.9381566 2947858.25353622
"693" 4048100.76726935 2947469.64267757
"694" 4048372.12106994 2947465.72155437
"695" 4041369.23094706 2952360.2038596
"696" 4035168.28625012 2946878.18877902
"697" 4035484.03363543 2946945.82765513
"698" 4035484.03363543 2946945.82765513
