"x" "y"
"700" 4040217.19706416 2951764.19005022
"701" 4041552.20049673 2959026.41131713
"702" 4041552.20049673 2959026.41131713
"703" 4041552.20049673 2959026.41131713
"704" 4041552.20049673 2959026.41131713
"705" 4041552.20049673 2959026.41131713
"706" 4041292.70931293 2951412.36173606
"707" 4041085.33682091 2951383.20615319
"708" 4041085.33682091 2951383.20615319
"709" 4041085.33682091 2951383.20615319
"710" 4042120.07095978 2951280.07625713
"711" 4043431.83938529 2951141.42668018
"712" 4043431.83938529 2951141.42668018
"713" 4042641.19784034 2951360.47956243
"714" 4043705.03056569 2951365.31589487
"715" 4043705.03056569 2951365.31589487
"716" 4044874.04604533 2951827.67584838
"717" 4044874.04604533 2951827.67584838
"718" 4044874.04604533 2951827.67584838
"719" 4044874.04604533 2951827.67584838
"720" 4046210.6945675 2951372.77830666
"721" 4046517.06127772 2951091.17583852
"722" 4047092.59730463 2951382.84344804
"723" 4048466.61387079 2951737.49551531
"724" 4048004.01202792 2951266.38697857
"725" 4048004.01202792 2951266.38697857
"726" 4049082.76738109 2951516.03465036
"727" 4049082.76738109 2951516.03465036
"728" 4049082.76738109 2951516.03465036
"729" 4049630.76797384 2951375.7599027
"730" 4042200.84362662 2958741.60592543
"731" 4042200.84362662 2958741.60592543
"732" 4042200.84362662 2958741.60592543
"733" 4033717.10103304 2951033.16325192
"734" 4033717.10103304 2951033.16325192
"735" 4033717.10103304 2951033.16325192
"736" 4034844.44903896 2951116.91177585
"737" 4034844.44903896 2951116.91177585
"738" 4034470.11667148 2950980.06428312
"739" 4034470.11667148 2950980.06428312
"740" 4034470.11667148 2950980.06428312
"741" 4035474.16856487 2951442.18589747
"742" 4035474.16856487 2951442.18589747
"743" 4035474.16856487 2951442.18589747
"744" 4035614.26740903 2950977.01050252
"745" 4035614.26740903 2950977.01050252
"746" 4035614.26740903 2950977.01050252
"747" 4035614.26740903 2950977.01050252
"748" 4036646.7962126 2950707.10181247
"749" 4036646.7962126 2950707.10181247
"750" 4036757.2141055 2950681.05605156
"751" 4036799.16720045 2951012.48563189
"752" 4037953.46769859 2950944.1086202
"753" 4037953.46769859 2950944.1086202
"754" 4039389.7217073 2950828.92806094
"755" 4039389.7217073 2950828.92806094
"756" 4039738.87893104 2950721.12878537
"757" 4039738.87893104 2950721.12878537
"758" 4040871.67338266 2950443.18764004
"759" 4043024.64787006 2950422.18048537
"760" 4043024.64787006 2950422.18048537
"761" 4043024.64787006 2950422.18048537
"762" 4043164.32433825 2958352.36488098
"763" 4043652.20050257 2950639.47247299
"764" 4043652.20050257 2950639.47247299
"765" 4044896.70969882 2950592.88923015
"766" 4044896.70969882 2950592.88923015
"767" 4044896.70969882 2950592.88923015
"768" 4044952.44784267 2950375.11208346
"769" 4045644.80263613 2950424.26172315
"770" 4045644.80263613 2950424.26172315
"771" 4045644.80263613 2950424.26172315
"772" 4046521.05772044 2950689.5792828
"773" 4046521.05772044 2950689.5792828
"774" 4046521.05772044 2950689.5792828
"775" 4046521.05772044 2950689.5792828
"776" 4048104.56877461 2950709.21013487
"777" 4048517.15963563 2950219.138899
"778" 4048517.15963563 2950219.138899
"779" 4048517.15963563 2950219.138899
"780" 4048517.15963563 2950219.138899
"781" 4034388.42819075 2949796.15295026
"782" 4034388.42819075 2949796.15295026
"783" 4035316.02878807 2949919.64986107
"784" 4035316.02878807 2949919.64986107
"785" 4035316.02878807 2949919.64986107
"786" 4034994.65137037 2949792.07376491
"787" 4037113.4486485 2949786.3366415
"788" 4037113.4486485 2949786.3366415
"789" 4034991.41892171 2949731.17432791
"790" 4038244.68199479 2949712.00055874
"791" 4038244.68199479 2949712.00055874
"792" 4039112.50688772 2949417.43689142
"793" 4039112.50688772 2949417.43689142
"794" 4039112.50688772 2949417.43689142
"795" 4040129.13826644 2949420.32470799
"796" 4040817.2254533 2949593.33717688
"797" 4040817.2254533 2949593.33717688
"798" 4040817.2254533 2949593.33717688
"799" 4040817.2254533 2949593.33717688
"800" 4040817.2254533 2949593.33717688
"801" 4041253.36687828 2949404.3668618
"802" 4041457.60086661 2949196.46138746
"803" 4041457.60086661 2949196.46138746
"804" 4042643.74441609 2949265.68296397
"805" 4042768.73020586 2949481.04681015
"806" 4042981.99465675 2949789.56440663
"807" 4042981.99465675 2949789.56440663
"808" 4042981.99465675 2949789.56440663
"809" 4043919.14322355 2949410.31726843
"810" 4043564.68132929 2949157.75045714
"811" 4047112.6956411 2949557.52392913
"812" 4047112.6956411 2949557.52392913
"813" 4047112.6956411 2949557.52392913
"814" 4047994.68076558 2949192.20895547
"815" 4049204.19999488 2949181.12095758
"816" 4049258.58846634 2949158.62281854
"817" 4048125.47436576 2949800.6600286
"818" 4048125.47436576 2949800.6600286
"819" 4049687.96986879 2949508.73316899
"820" 4034186.2812745 2948957.49743748
"821" 4034186.2812745 2948957.49743748
"822" 4034186.2812745 2948957.49743748
"823" 4033971.75062042 2948988.73580494
"824" 4034905.28894425 2948813.76555309
"825" 4034498.39520342 2948665.08496304
"826" 4036299.39922129 2948761.55060999
"827" 4035788.02223321 2948716.51130406
"828" 4036822.51415979 2948697.52127571
"829" 4036822.51415979 2948697.52127571
"830" 4036822.51415979 2948697.52127571
"831" 4037201.08208104 2948084.0410446
"832" 4039937.04437324 2948527.19925646
"833" 4040842.35890187 2948962.7141924
"834" 4040842.35890187 2948962.7141924
"835" 4043084.57140379 2948618.07326546
"836" 4042270.35196904 2948027.34076867
"837" 4042578.99793376 2948957.06711901
"838" 4043962.42511905 2948630.87691062
"839" 4044707.68598514 2948581.41869471
"840" 4044707.68598514 2948581.41869471
"841" 4045812.32148363 2948162.48042189
"842" 4047061.10625326 2948286.09263651
"843" 4047061.10625326 2948286.09263651
"844" 4047061.10625326 2948286.09263651
"845" 4047061.10625326 2948286.09263651
"846" 4047600.44147067 2948256.05277866
"847" 4047600.44147067 2948256.05277866
"848" 4047600.44147067 2948256.05277866
"849" 4047600.44147067 2948256.05277866
"850" 4048516.53950326 2948231.21148569
"851" 4048516.53950326 2948231.21148569
"852" 4048516.53950326 2948231.21148569
"853" 4034397.86904716 2948087.17684339
"854" 4034397.86904716 2948087.17684339
"855" 4034397.86904716 2948087.17684339
"856" 4034397.86904716 2948087.17684339
"857" 4034346.27650477 2947946.24003708
"858" 4034346.27650477 2947946.24003708
"859" 4034346.27650477 2947946.24003708
"860" 4035959.88346814 2948328.88858853
"861" 4036979.73406462 2948225.68948226
"862" 4037813.92675574 2947560.15007502
"863" 4037813.92675574 2947560.15007502
"864" 4038482.24491947 2948072.80230629
"865" 4039670.59906157 2947808.64426243
"866" 4039670.59906157 2947808.64426243
"867" 4039670.59906157 2947808.64426243
"868" 4040517.11835699 2947698.48327429
"869" 4040508.02871097 2947523.76368877
"870" 4040508.02871097 2947523.76368877
"871" 4042004.0076455 2947404.51155619
"872" 4041936.10446301 2947486.23482889
"873" 4041936.10446301 2947486.23482889
"874" 4041936.10446301 2947486.23482889
"875" 4041936.10446301 2947486.23482889
"876" 4041936.10446301 2947486.23482889
"877" 4041981.83380884 2947442.47626049
"878" 4041981.83380884 2947442.47626049
"879" 4041981.83380884 2947442.47626049
"880" 4041981.83380884 2947442.47626049
"881" 4041981.83380884 2947442.47626049
"882" 4041651.62218426 2947778.31921672
"883" 4041651.62218426 2947778.31921672
"884" 4041651.62218426 2947778.31921672
"885" 4041651.62218426 2947778.31921672
"886" 4042800.72611818 2947148.94046905
"887" 4042800.72611818 2947148.94046905
"888" 4042655.30375419 2947431.77571719
"889" 4042655.30375419 2947431.77571719
"890" 4042655.30375419 2947431.77571719
"891" 4042655.30375419 2947431.77571719
"892" 4042397.62486092 2947178.86969562
"893" 4042358.41772001 2947368.8429926
"894" 4042358.41772001 2947368.8429926
"895" 4043600.02276197 2947861.66880578
"896" 4043600.02276197 2947861.66880578
"897" 4043600.02276197 2947861.66880578
"898" 4043600.02276197 2947861.66880578
"899" 4043600.02276197 2947861.66880578
"900" 4043551.64435292 2947674.8365281
"901" 4045177.45187626 2947047.17565528
"902" 4045407.9381566 2947858.25353622
"903" 4045407.9381566 2947858.25353622
"904" 4046544.27509259 2947843.54055496
"905" 4046544.27509259 2947843.54055496
"906" 4046544.27509259 2947843.54055496
"907" 4047389.3451988 2947245.88239651
"908" 4047389.3451988 2947245.88239651
"909" 4047389.3451988 2947245.88239651
"910" 4047389.3451988 2947245.88239651
"911" 4047389.3451988 2947245.88239651
"912" 4047939.69112266 2947634.95877576
"913" 4047939.69112266 2947634.95877576
"914" 4047939.69112266 2947634.95877576
"915" 4047939.69112266 2947634.95877576
"916" 4047939.69112266 2947634.95877576
"917" 4048575.69866124 2947768.54051473
"918" 4048575.69866124 2947768.54051473
"919" 4048575.69866124 2947768.54051473
"920" 4035168.28625012 2946878.18877902
"921" 4035640.5877914 2947002.82620224
"922" 4035640.5877914 2947002.82620224
"923" 4035654.91733431 2947093.61469975
"924" 4035654.91733431 2947093.61469975
"925" 4036291.23110368 2947026.18825365
"926" 4036291.23110368 2947026.18825365
"927" 4036291.23110368 2947026.18825365
"928" 4036291.23110368 2947026.18825365
"929" 4036450.32097227 2947394.19303205
"930" 4036450.32097227 2947394.19303205
"931" 4036450.32097227 2947394.19303205
"932" 4036450.32097227 2947394.19303205
"933" 4037769.14847599 2946828.15935165
"934" 4037769.14847599 2946828.15935165
"935" 4038532.89896114 2946540.29861533
"936" 4040236.7658677 2959383.37697223
"937" 4040236.7658677 2959383.37697223
"938" 4040236.7658677 2959383.37697223
"939" 4040236.7658677 2959383.37697223
"940" 4037471.30150349 2957826.66109264
"941" 4039485.17145153 2946343.25211282
"942" 4039485.17145153 2946343.25211282
"943" 4039485.17145153 2946343.25211282
"944" 4039485.17145153 2946343.25211282
"945" 4039409.10360765 2946401.41699831
"946" 4039409.10360765 2946401.41699831
"947" 4039409.10360765 2946401.41699831
"948" 4039409.10360765 2946401.41699831
"949" 4041107.29464177 2946684.41200157
"950" 4041107.29464177 2946684.41200157
"951" 4041107.29464177 2946684.41200157
"952" 4041044.37965486 2946649.4041313
"953" 4041044.37965486 2946649.4041313
"954" 4041044.37965486 2946649.4041313
"955" 4041044.37965486 2946649.4041313
"956" 4041919.43507907 2946271.20394831
"957" 4042088.52225287 2946288.34732347
"958" 4042490.18509052 2946324.78769922
"959" 4042490.18509052 2946324.78769922
"960" 4042490.18509052 2946324.78769922
"961" 4042535.94782418 2946819.22679848
"962" 4042535.94782418 2946819.22679848
"963" 4043456.01390501 2946332.77116513
"964" 4043456.01390501 2946332.77116513
"965" 4043456.01390501 2946332.77116513
"966" 4043456.01390501 2946332.77116513
"967" 4044873.48779695 2946489.82698866
"968" 4047576.87504567 2946391.8089342
"969" 4038674.64051811 2957640.83003343
"970" 4038674.64051811 2957640.83003343
"971" 4038674.64051811 2957640.83003343
"972" 4038674.64051811 2957640.83003343
"973" 4038674.64051811 2957640.83003343
"974" 4036440.31453656 2946468.35703876
"975" 4037229.20939098 2946376.15342798
"976" 4037229.20939098 2946376.15342798
"977" 4037229.20939098 2946376.15342798
"978" 4037229.20939098 2946376.15342798
"979" 4037229.20939098 2946376.15342798
"980" 4038764.48168795 2945831.40466797
"981" 4038764.48168795 2945831.40466797
"982" 4038764.48168795 2945831.40466797
"983" 4038642.76127911 2945822.95102325
"984" 4038642.76127911 2945822.95102325
"985" 4038642.76127911 2945822.95102325
"986" 4039612.06693095 2946220.68975968
"987" 4039612.06693095 2946220.68975968
"988" 4040872.36092068 2945359.36101881
"989" 4040819.87777133 2945552.44180737
"990" 4040819.87777133 2945552.44180737
"991" 4041558.68478899 2946137.38028573
"992" 4043641.5429898 2946013.31950672
"993" 4043641.5429898 2946013.31950672
"994" 4043641.5429898 2946013.31950672
"995" 4043438.92459394 2945872.29276417
"996" 4044889.96937305 2945173.49519422
"997" 4039738.37862231 2957343.64072165
"998" 4039738.37862231 2957343.64072165
"999" 4039738.37862231 2957343.64072165
"1000" 4039738.37862231 2957343.64072165
"1001" 4046440.77937725 2944986.28600232
"1002" 4046440.77937725 2944986.28600232
"1003" 4046440.77937725 2944986.28600232
"1004" 4046440.77937725 2944986.28600232
"1005" 4036310.5450118 2944859.93481744
"1006" 4036310.5450118 2944859.93481744
"1007" 4036310.5450118 2944859.93481744
"1008" 4040276.96150274 2944745.56399423
"1009" 4040276.96150274 2944745.56399423
"1010" 4040276.96150274 2944745.56399423
"1011" 4040411.68927585 2944490.87255208
"1012" 4040411.68927585 2944490.87255208
"1013" 4041562.84058958 2945141.00257861
"1014" 4042369.12126968 2944194.72195021
"1015" 4043146.86805394 2944807.55096475
"1016" 4043146.86805394 2944807.55096475
"1017" 4043279.54383865 2944255.42086058
"1018" 4040542.87720761 2957771.01890742
"1019" 4040542.87720761 2957771.01890742
"1020" 4040542.87720761 2957771.01890742
"1021" 4040542.87720761 2957771.01890742
"1022" 4040542.87720761 2957771.01890742
"1023" 4044866.54769028 2944174.22847954
"1024" 4045412.70848008 2944548.83004063
"1025" 4045412.70848008 2944548.83004063
"1026" 4045412.70848008 2944548.83004063
"1027" 4045412.70848008 2944548.83004063
"1028" 4045445.77008506 2944832.86214694
"1029" 4038587.73740881 2943380.54882458
"1030" 4039077.22395238 2943863.78910779
"1031" 4039077.22395238 2943863.78910779
"1032" 4039077.22395238 2943863.78910779
"1033" 4040857.78928316 2943486.65633134
"1034" 4040945.93419146 2943556.06358534
"1035" 4040945.93419146 2943556.06358534
"1036" 4040945.93419146 2943556.06358534
"1037" 4040514.70793488 2943546.65966738
"1038" 4040514.70793488 2943546.65966738
"1039" 4040514.70793488 2943546.65966738
"1040" 4042888.80452869 2943280.02904594
"1041" 4042888.80452869 2943280.02904594
"1042" 4042888.80452869 2943280.02904594
"1043" 4042888.80452869 2943280.02904594
"1044" 4042888.80452869 2943280.02904594
"1045" 4041351.66136002 2957338.41137541
"1046" 4041351.66136002 2957338.41137541
"1047" 4041351.66136002 2957338.41137541
"1048" 4041351.66136002 2957338.41137541
"1049" 4042231.99542487 2957446.8242447
"1050" 4042231.99542487 2957446.8242447
"1051" 4042231.99542487 2957446.8242447
"1052" 4042231.99542487 2957446.8242447
"1053" 4042875.01242597 2957635.78024959
"1054" 4042875.01242597 2957635.78024959
"1055" 4042875.01242597 2957635.78024959
"1056" 4041031.56045384 2959755.63418649
"1057" 4041031.56045384 2959755.63418649
"1058" 4041031.56045384 2959755.63418649
"1059" 4035459.62072496 2957433.35598956
"1060" 4035459.62072496 2957433.35598956
"1061" 4035459.62072496 2957433.35598956
"1062" 4035778.15411058 2957059.74606379
"1063" 4035778.15411058 2957059.74606379
"1064" 4035778.15411058 2957059.74606379
"1065" 4035778.15411058 2957059.74606379
"1066" 4039054.30680196 2957036.94500831
"1067" 4039054.30680196 2957036.94500831
"1068" 4039054.30680196 2957036.94500831
"1069" 4039054.30680196 2957036.94500831
"1070" 4039054.30680196 2957036.94500831
"1071" 4039054.30680196 2957036.94500831
"1072" 4039054.30680196 2957036.94500831
"1073" 4039054.30680196 2957036.94500831
"1074" 4039675.78135424 2957155.60656268
"1075" 4040389.71906695 2956498.22030088
"1076" 4040389.71906695 2956498.22030088
"1077" 4040389.71906695 2956498.22030088
"1078" 4041570.37327442 2956886.90878599
"1079" 4041570.37327442 2956886.90878599
"1080" 4041980.01341561 2956586.23780997
"1081" 4041829.39609071 2951978.13688824
"1082" 4041829.39609071 2951978.13688824
"1083" 4042846.75838671 2959408.22362033
"1084" 4042846.75838671 2959408.22362033
"1085" 4042846.75838671 2959408.22362033
"1086" 4042846.75838671 2959408.22362033
"1087" 4043455.83286793 2956310.06501559
"1088" 4043515.07598162 2956398.74935813
"1089" 4043515.07598162 2956398.74935813
"1090" 4048512.5508705 2955962.93420853
"1091" 4048512.5508705 2955962.93420853
"1092" 4048512.5508705 2955962.93420853
"1093" 4048371.41952906 2956161.31113459
"1094" 4048371.41952906 2956161.31113459
"1095" 4048175.64885629 2956119.92337971
"1096" 4048175.64885629 2956119.92337971
"1097" 4049085.97689159 2956343.50219242
"1098" 4049085.97689159 2956343.50219242
"1099" 4049085.97689159 2956343.50219242
"1100" 4049573.82512529 2956535.60458248
"1101" 4049573.82512529 2956535.60458248
"1102" 4049573.82512529 2956535.60458248
"1103" 4043156.84524193 2959228.21059581
"1104" 4043156.84524193 2959228.21059581
"1105" 4043156.84524193 2959228.21059581
"1106" 4043156.84524193 2959228.21059581
"1107" 4041212.39048861 2955924.62774266
"1108" 4041922.1638826 2955233.35291767
"1109" 4041922.1638826 2955233.35291767
"1110" 4041922.1638826 2955233.35291767
"1111" 4041684.87023628 2955249.18611373
"1112" 4041684.87023628 2955249.18611373
"1113" 4041684.87023628 2955249.18611373
"1114" 4041684.87023628 2955249.18611373
"1115" 4042761.1901563 2956080.1926997
"1116" 4042761.1901563 2956080.1926997
"1117" 4042761.1901563 2956080.1926997
"1118" 4042761.1901563 2956080.1926997
"1119" 4042837.76867661 2955513.44635722
"1120" 4042837.76867661 2955513.44635722
"1121" 4043298.93431956 2955404.53028469
"1122" 4043738.63022953 2955742.47198659
"1123" 4043738.63022953 2955742.47198659
"1124" 4043738.63022953 2955742.47198659
"1125" 4043738.63022953 2955742.47198659
"1126" 4044511.30438453 2959892.01762107
"1127" 4044511.30438453 2959892.01762107
"1128" 4048647.90825514 2955293.97479325
"1129" 4048647.90825514 2955293.97479325
"1130" 4048647.90825514 2955293.97479325
"1131" 4048647.90825514 2955293.97479325
"1132" 4048647.90825514 2955293.97479325
"1133" 4048564.390012 2955550.51629179
"1134" 4048564.390012 2955550.51629179
"1135" 4048564.390012 2955550.51629179
"1136" 4049454.61322856 2955186.89760995
"1137" 4049674.30174701 2955336.26411168
"1138" 4049674.30174701 2955336.26411168
"1139" 4049674.30174701 2955336.26411168
"1140" 4049483.75524357 2955095.37158283
"1141" 4049483.75524357 2955095.37158283
"1142" 4049483.75524357 2955095.37158283
"1143" 4049483.75524357 2955095.37158283
"1144" 4049483.75524357 2955095.37158283
"1145" 4049574.83839149 2954901.17368443
"1146" 4049574.83839149 2954901.17368443
"1147" 4049574.83839149 2954901.17368443
"1148" 4049574.83839149 2954901.17368443
"1149" 4034516.89702732 2954842.75774855
"1150" 4034516.89702732 2954842.75774855
"1151" 4034505.95368793 2954937.86391938
"1152" 4040998.34074568 2954600.04151477
"1153" 4040998.34074568 2954600.04151477
"1154" 4040998.34074568 2954600.04151477
"1155" 4040867.94303301 2954857.09659737
"1156" 4040867.94303301 2954857.09659737
"1157" 4040867.94303301 2954857.09659737
"1158" 4045136.6875016 2960002.12222621
"1159" 4045136.6875016 2960002.12222621
"1160" 4045136.6875016 2960002.12222621
"1161" 4045113.02432375 2959673.81894444
"1162" 4043535.64762993 2954743.22552119
"1163" 4043535.64762993 2954743.22552119
"1164" 4043535.64762993 2954743.22552119
"1165" 4043535.64762993 2954743.22552119
"1166" 4043531.54709725 2954315.71296924
"1167" 4043531.54709725 2954315.71296924
"1168" 4043531.54709725 2954315.71296924
"1169" 4045149.95063368 2954391.86018767
"1170" 4048050.68724667 2954179.67748888
"1171" 4049659.07273965 2954276.30030766
"1172" 4050149.13055646 2954577.09288656
"1173" 4033917.17350423 2953907.52873002
"1174" 4033917.17350423 2953907.52873002
"1175" 4033917.17350423 2953907.52873002
"1176" 4036850.73538555 2959883.28801649
"1177" 4036850.73538555 2959883.28801649
"1178" 4034783.27109459 2953859.5309581
"1179" 4034783.27109459 2953859.5309581
"1180" 4036414.76189163 2954296.44137462
"1181" 4036414.76189163 2954296.44137462
"1182" 4037528.22219248 2953498.33775605
"1183" 4037528.22219248 2953498.33775605
"1184" 4037528.22219248 2953498.33775605
"1185" 4037528.22219248 2953498.33775605
"1186" 4037528.22219248 2953498.33775605
"1187" 4038472.80461778 2953686.27216721
"1188" 4038472.80461778 2953686.27216721
"1189" 4038472.80461778 2953686.27216721
"1190" 4038472.80461778 2953686.27216721
"1191" 4038472.80461778 2953686.27216721
"1192" 4038868.52655176 2953368.91331925
"1193" 4038868.52655176 2953368.91331925
"1194" 4038868.52655176 2953368.91331925
"1195" 4038868.52655176 2953368.91331925
"1196" 4039433.01770719 2949648.79879003
"1197" 4039433.01770719 2949648.79879003
"1198" 4039433.01770719 2949648.79879003
"1199" 4039433.01770719 2949648.79879003
"1200" 4039433.01770719 2949648.79879003
"1201" 4040767.85935421 2955112.44129664
"1202" 4043362.5120993 2953705.17760252
"1203" 4043362.5120993 2953705.17760252
"1204" 4043362.5120993 2953705.17760252
"1205" 4044006.31081116 2953713.41865382
"1206" 4044688.61808556 2953850.28602453
"1207" 4044938.55866862 2953430.4601421
"1208" 4044938.55866862 2953430.4601421
"1209" 4049658.38006096 2952596.16527976
"1210" 4050176.91461842 2953544.51823675
"1211" 4034437.2728436 2952924.28502454
"1212" 4034437.2728436 2952924.28502454
"1213" 4035442.85410186 2953255.4179073
"1214" 4034665.82612247 2953040.8911629
"1215" 4035557.19913934 2952826.07424346
"1216" 4036257.97824861 2952687.13949911
"1217" 4036649.7931671 2952848.9964354
"1218" 4036649.7931671 2952848.9964354
"1219" 4036649.7931671 2952848.9964354
"1220" 4036649.7931671 2952848.9964354
"1221" 4036763.89049837 2952735.7466465
"1222" 4037072.86989399 2952722.35406414
"1223" 4046394.10859094 2944755.55488346
"1224" 4046394.10859094 2944755.55488346
"1225" 4046394.10859094 2944755.55488346
"1226" 4046394.10859094 2944755.55488346
"1227" 4099328.66037749 3112566.08108684
"1228" 4112985.86831153 3104021.1792308
"1229" 4113543.54454291 3103342.8403402
"1230" 4099263.41457235 3103826.12541662
"1231" 4099416.55451169 3103991.12103016
"1232" 4100422.30927887 3103646.96393793
"1233" 4100422.30927887 3103646.96393793
"1234" 4101565.43445729 3103369.85179755
"1235" 4101565.43445729 3103369.85179755
"1236" 4101723.7131797 3103108.72836943
"1237" 4101436.056447 3103446.43897917
"1238" 4101436.056447 3103446.43897917
"1239" 4101436.056447 3103446.43897917
"1240" 4102891.68922 3103420.18664517
"1241" 4103327.00889505 3102960.14333415
"1242" 4103327.00889505 3102960.14333415
"1243" 4105056.46187465 3103049.62598256
"1244" 4105968.86761367 3103002.94153949
"1245" 4105968.86761367 3103002.94153949
"1246" 4106919.15560305 3103487.90882501
"1247" 4106919.15560305 3103487.90882501
"1248" 4106836.21492876 3102735.58536541
"1249" 4107485.31581415 3102730.57417423
"1250" 4107485.31581415 3102730.57417423
"1251" 4109181.17199181 3102803.35669352
"1252" 4110410.7465414 3102877.66843337
"1253" 4111806.25619066 3103199.4983433
"1254" 4113094.86655201 3102531.43997018
"1255" 4113513.88638614 3102602.10772504
"1256" 4098145.07215959 3110351.22381662
"1257" 4097440.45605288 3110943.02018882
"1258" 4097440.45605288 3110943.02018882
"1259" 4097440.45605288 3110943.02018882
"1260" 4097440.45605288 3110943.02018882
"1261" 4098559.58357906 3102211.8330175
"1262" 4098559.58357906 3102211.8330175
"1263" 4098559.58357906 3102211.8330175
"1264" 4098559.58357906 3102211.8330175
"1265" 4098559.58357906 3102211.8330175
"1266" 4100439.49350924 3102302.38814184
"1267" 4100439.49350924 3102302.38814184
"1268" 4100439.49350924 3102302.38814184
"1269" 4100439.49350924 3102302.38814184
"1270" 4100439.49350924 3102302.38814184
"1271" 4101286.18953145 3102735.22927396
"1272" 4101286.18953145 3102735.22927396
"1273" 4101286.18953145 3102735.22927396
"1274" 4101286.18953145 3102735.22927396
"1275" 4102594.26467279 3102005.29130918
"1276" 4102594.26467279 3102005.29130918
"1277" 4102594.26467279 3102005.29130918
"1278" 4102594.26467279 3102005.29130918
"1279" 4103754.18543397 3102151.36959873
"1280" 4104424.37576487 3101819.46513935
"1281" 4104424.37576487 3101819.46513935
"1282" 4106101.04292187 3102023.7944345
"1283" 4099115.92101394 3110141.67743992
"1284" 4099115.92101394 3110141.67743992
"1285" 4107098.62071286 3101905.26818362
"1286" 4107839.89726889 3102181.42612197
"1287" 4110408.60473306 3101525.80728363
"1288" 4112629.19962763 3101556.63153167
"1289" 4115157.84654375 3101349.00548857
"1290" 4100218.41935551 3110647.40810307
"1291" 4100415.59885373 3110900.39906175
"1292" 4100415.59885373 3110900.39906175
"1293" 4100415.59885373 3110900.39906175
"1294" 4100415.59885373 3110900.39906175
"1295" 4100415.59885373 3110900.39906175
"1296" 4099848.09704427 3110617.17196948
"1297" 4098304.97550403 3102022.75345098
"1298" 4098304.97550403 3102022.75345098
"1299" 4098304.97550403 3102022.75345098
"1300" 4098304.97550403 3102022.75345098
"1301" 4098862.67515039 3101892.10908589
"1302" 4098862.67515039 3101892.10908589
"1303" 4098862.67515039 3101892.10908589
"1304" 4098862.67515039 3101892.10908589
"1305" 4100094.11811187 3101567.09670452
"1306" 4100094.11811187 3101567.09670452
"1307" 4101448.7177671 3101249.36611132
"1308" 4101772.70845377 3101341.7534738
"1309" 4102876.84233219 3100888.56226568
"1310" 4102876.84233219 3100888.56226568
"1311" 4102876.84233219 3100888.56226568
"1312" 4103182.97333078 3100982.6883653
"1313" 4103486.72071417 3101188.96223949
"1314" 4103486.72071417 3101188.96223949
"1315" 4103413.76996441 3101360.65567302
"1316" 4104204.03751205 3101083.65998581
"1317" 4104710.00569908 3101106.40657397
"1318" 4105638.42241584 3100788.40398502
"1319" 4105518.73651253 3100968.70677376
"1320" 4106648.64165657 3101300.11161624
"1321" 4106507.36496035 3101045.99508118
"1322" 4101089.65072318 3110337.9599548
"1323" 4101089.65072318 3110337.9599548
"1324" 4107710.43615035 3100863.11126946
"1325" 4108372.93942837 3101382.48628702
"1326" 4108372.93942837 3101382.48628702
"1327" 4110325.15072 3101051.41390257
"1328" 4112313.38689232 3101163.14392189
"1329" 4113538.00936994 3100976.07932611
"1330" 4114897.93008255 3100727.97783048
"1331" 4115542.04161734 3101127.83516384
"1332" 4116322.91472849 3100294.36893071
"1333" 4102438.49576507 3109950.68328911
"1334" 4102438.49576507 3109950.68328911
"1335" 4102438.49576507 3109950.68328911
"1336" 4097830.29186404 3100212.84346816
"1337" 4097830.29186404 3100212.84346816
"1338" 4098562.91067523 3100205.20560255
"1339" 4098562.91067523 3100205.20560255
"1340" 4098562.91067523 3100205.20560255
"1341" 4099219.39350212 3100109.30820548
"1342" 4099219.39350212 3100109.30820548
"1343" 4099219.39350212 3100109.30820548
"1344" 4100614.97986256 3100290.40657891
"1345" 4100614.97986256 3100290.40657891
"1346" 4102551.40746438 3100003.93979981
"1347" 4102551.40746438 3100003.93979981
"1348" 4102551.40746438 3100003.93979981
"1349" 4102551.40746438 3100003.93979981
"1350" 4102551.40746438 3100003.93979981
"1351" 4103569.44040998 3100808.6116793
"1352" 4103569.44040998 3100808.6116793
"1353" 4103569.44040998 3100808.6116793
"1354" 4103569.44040998 3100808.6116793
"1355" 4103569.44040998 3100808.6116793
"1356" 4104555.03314267 3099866.04815871
"1357" 4105147.19835323 3100321.06772373
"1358" 4105147.19835323 3100321.06772373
"1359" 4104435.13705979 3100764.76658156
"1360" 4108726.95578435 3100532.88567115
"1361" 4108726.95578435 3100532.88567115
"1362" 4105287.56584424 3100448.7965576
"1363" 4106458.67092901 3099972.53913965
"1364" 4106916.86750361 3099759.4235464
"1365" 4106916.86750361 3099759.4235464
"1366" 4106916.86750361 3099759.4235464
"1367" 4106916.86750361 3099759.4235464
"1368" 4106916.86750361 3099759.4235464
"1369" 4107291.53507553 3100176.76494404
"1370" 4107291.53507553 3100176.76494404
"1371" 4107291.53507553 3100176.76494404
"1372" 4107291.53507553 3100176.76494404
"1373" 4107291.53507553 3100176.76494404
"1374" 4107458.11491651 3099709.26139578
"1375" 4107458.11491651 3099709.26139578
"1376" 4109010.28673903 3099780.21897832
"1377" 4109010.28673903 3099780.21897832
"1378" 4109010.28673903 3099780.21897832
"1379" 4109010.28673903 3099780.21897832
"1380" 4109010.28673903 3099780.21897832
